,paper_id,all_content,only_nouns,keywords
314,1898,"['design', 'stroke', 'depend', 'damper', 'axl', 'suspens', 'truck', 'use', 'multibodi', 'dynam', 'numer', 'optim', 'stroke', 'depend', 'damper', 'design', 'axl', 'suspens', 'truck', 'damper', 'suppli', 'extra', 'damp', 'inward', 'deflect', 'rise', 'way', 'damper', 'reduc', 'extrem', 'suspens', 'deflect', 'deterior', 'comfort', 'truck', 'question', 'stroke', 'depend', 'damp', 'curv', 'yield', 'best', 'compromis', 'suspens', 'deflect', 'work', 'space', 'comfort', 'optim', 'problem', 'defin', 'minim', 'maximum', 'inward', 'suspens', 'deflect', 'subject', 'constraint', 'chassi', 'acceler', 'typic', 'road', 'undul', 'optim', 'problem', 'solv', 'use', 'sequenti', 'linear', 'program', 'slp', 'multibodi', 'dynam', 'simul', 'softwar', 'optim', 'run', 'carri', 'small', 'degre', 'freedom', 'vehicl', 'model', 'larg', 'scale', 'model', 'truck', 'semi', 'trailer', 'combin', 'result', 'stroke', 'depend', 'damp', 'reduc', 'larg', 'deflect', 'incident', 'road', 'disturb', 'optimum', 'stroke', 'depend', 'damp', 'curv', 'relat', 'acceler', 'bound', 'mean', 'vehicl', 'model', 'simul', 'numer', 'optim', 'abl', 'quantifi', 'trade', 'suspens', 'deflect', 'work', 'space', 'truck', 'comfort']","['design', 'depend', 'damper', 'axl', 'suspens', 'truck', 'multibodi', 'dynam', 'numer', 'optim', 'depend', 'damper', 'axl', 'suspens', 'truck', 'suppli', 'inward', 'deflect', 'way', 'damper', 'extrem', 'suspens', 'deflect', 'comfort', 'truck', 'question', 'depend', 'curv', 'yield', 'suspens', 'deflect', 'space', 'comfort', 'optim', 'problem', 'maximum', 'inward', 'suspens', 'deflect', 'subject', 'constraint', 'chassi', 'acceler', 'typic', 'road', 'undul', 'optim', 'problem', 'sequenti', 'linear', 'slp', 'multibodi', 'dynam', 'simul', 'softwar', 'optim', 'small', 'degre', 'freedom', 'vehicl', 'model', 'larg', 'scale', 'model', 'truck', 'semi', 'trailer', 'combin', 'result', 'depend', 'larg', 'deflect', 'road', 'disturb', 'optimum', 'depend', 'curv', 'acceler', 'bound', 'vehicl', 'model', 'simul', 'numer', 'optim', 'abl', 'quantifi', 'trade', 'suspens', 'deflect', 'space', 'truck', 'comfort']","['undul', 'semi', 'extrem', 'comfort', 'trailer', 'suspens', 'damper', 'model', 'combin', 'sequenti', 'scale', 'numer', 'axl', 'incident', 'acceler', 'inward', 'program', 'multibodi', 'stroke', 'optim', 'chassi', 'simul', 'dynam', 'damp', 'depend', 'truck', 'deflect', 'disturb', 'bound', 'road', 'vehicl', 'linear']"
315,1754,"['coordin', 'crisi', 'manag', 'commun', 'crisi', 'intern', 'extern', 'set', 'tone', 'respons', 'carri', 'messag', 'recoveri', 'author', 'set', 'inform', 'coordin', 'make', 'sure', 'right', 'peopl', 'right', 'messag', 'organ', 'stay', 'control']","['coordin', 'crisi', 'manag', 'commun', 'crisi', 'intern', 'extern', 'set', 'tone', 'respons', 'messag', 'recoveri', 'author', 'inform', 'coordin', 'sure', 'right', 'peopl', 'right', 'messag', 'organ']","['commun', 'manag', 'crisi', 'inform', 'coordin', 'process']"
316,1821,"['perform', 'design', 'control', 'seri', 'parallel', 'sup', 'type', 'reson', 'convert', 'element', 'reson', 'network', 'variou', 'topolog', 'altern', 'prospect', 'compound', 'topolog', 'investig', 'convert', 'use', 'capacitor', 'inductor', 'sup', 'form', 'compound', 'type', 'sup', 'network', 'variou', 'advantag', 'limit', 'convert', 'detail', 'new', 'design', 'procedur', 'convert', 'introduc', 'convert', 'control', 'vari', 'switch', 'frequenc', 'puls', 'width', 'modul', 'experiment', 'prototyp', 'produc', 'excel', 'perform', 'lag', 'power', 'factor', 'mode', 'confirm']","['perform', 'design', 'control', 'seri', 'sup', 'type', 'reson', 'convert', 'element', 'reson', 'network', 'variou', 'topolog', 'altern', 'prospect', 'compound', 'topolog', 'convert', 'use', 'inductor', 'form', 'compound', 'type', 'sup', 'network', 'variou', 'advantag', 'limit', 'detail', 'new', 'design', 'procedur', 'convert', 'convert', 'frequenc', 'width', 'modul', 'experiment', 'prototyp', 'excel', 'perform', 'power', 'factor', 'mode']","['mode', 'capacitor', 'lag', 'element', 'procedur', 'frequenc', 'switch', 'dc/dc', 'width', 'network', 'inductor', 'perform', 'reson', 'convert', 'seri', 'power', 'parallel', 'design', 'modul', 'factor', 'puls']"
317,1695,"['medic', 'imag', 'comput', 'institut', 'mathemat', 'comput', 'scienc', 'medicin', 'univers', 'hospit', 'hamburg', 'eppendorf', 'author', 'review', 'histori', 'medic', 'imag', 'comput', 'institut', 'summar', 'achiev', 'sketch', 'difficulti', 'encount', 'draw', 'conclus', 'especi', 'peopl', 'new', 'field', 'origin', 'histori', 'section', 'provid', 'chronolog', 'work', 'emphas', 'mileston', 'reach', 'past', 'decad', 'accord', 'author', 'group', 'focu', 'imag', 'paper', 'accompani', 'pictur', 'think', 'histor', 'valu']","['medic', 'imag', 'institut', 'mathemat', 'comput', 'scienc', 'medicin', 'univers', 'hospit', 'hamburg', 'eppendorf', 'author', 'histori', 'medic', 'imag', 'institut', 'achiev', 'sketch', 'difficulti', 'draw', 'conclus', 'peopl', 'new', 'field', 'origin', 'histori', 'section', 'chronolog', 'work', 'mileston', 'past', 'decad', 'accord', 'author', 'group', 'focu', 'paper', 'pictur', 'histor', 'valu']","['histor', 'imag', 'univers', 'valu', 'scienc', 'eppendorf', 'medic', 'encount', 'institut', 'hospit', 'imag', 'difficulti', 'histori', 'comput', 'diagnost', 'chronolog', 'mathemat', 'medicin', 'work', 'hamburg', 'comput']"
318,1843,"['suppli', 'chain', 'infrastructur', 'integr', 'inform', 'share', 'need', 'suppli', 'chain', 'integr', 'sci', 'methodolog', 'increas', 'consequ', 'global', 'product', 'sale', 'advanc', 'enabl', 'inform', 'technolog', 'paper', 'experi', 'implement', 'model', 'sci', 'present', 'integr', 'architectur', 'softwar', 'compon', 'prototyp', 'implement', 'discuss', 'varieti', 'inform', 'share', 'methodolog', 'framework', 'multi', 'echelon', 'suppli', 'chain', 'process', 'model', 'span', 'multipl', 'organ', 'summar', 'research', 'benefit', 'intraorganiz', 'knowledg', 'share', 'discuss', 'perform', 'scalabl']","['suppli', 'chain', 'integr', 'inform', 'need', 'suppli', 'chain', 'integr', 'sci', 'methodolog', 'consequ', 'global', 'product', 'sale', 'advanc', 'inform', 'technolog', 'paper', 'experi', 'sci', 'present', 'integr', 'architectur', 'softwar', 'compon', 'implement', 'discuss', 'varieti', 'inform', 'methodolog', 'multi', 'echelon', 'suppli', 'chain', 'process', 'model', 'multipl', 'organ', 'research', 'benefit', 'intraorganiz', 'knowledg', 'discuss', 'perform', 'scalabl']","['chain', 'intraorganiz', 'scalabl', 'share', 'process', 'suppli', 'model', 'knowledg', 'multi', 'inform', 'echelon', 'softwar', 'sale', 'infrastructur', 'perform', 'multipl', 'integr', 'product', 'organ', 'global', 'compon']"
319,1591,"['quadrat', 'interpol', 'sphere', 'riemannian', 'quadrat', 'sup', 'curv', 'riemannian', 'manifold', 'obtain', 'perform', 'quadrat', 'recurs', 'decastlejeau', 'algorithm', 'riemannian', 'set', 'interpol', 'problem', 'riemannian', 'manifold', 'trajectori', 'plan', 'rigid', 'bodi', 'motion', 'interpol', 'properti', 'riemannian', 'quadrat', 'analys', 'ambient', 'manifold', 'sphere', 'project', 'space', 'usual', 'riemannian', 'metric']","['quadrat', 'interpol', 'sphere', 'riemannian', 'quadrat', 'curv', 'riemannian', 'manifold', 'quadrat', 'recurs', 'decastlejeau', 'algorithm', 'riemannian', 'interpol', 'problem', 'riemannian', 'manifold', 'trajectori', 'rigid', 'bodi', 'motion', 'interpol', 'properti', 'riemannian', 'quadrat', 'ambient', 'manifold', 'project', 'space', 'usual', 'riemannian', 'metric']","['riemannian', 'manifold', 'translat', 'theori', 'approxim', 'cut', 'trajectori', 'interpol', 'rigid', 'manifold', 'ambient', 'parallel', 'quadrat', 'motion', 'bodi', 'corner', 'plan']"
320,180,"['problem', 'pda', 'tom', 'berri', 'lost', 'pda', 'better', 'understand', 'risk', 'benefit', 'work']","['problem', 'tom', 'berri', 'understand', 'risk', 'benefit']","['risk', 'benefit', 'mobil', 'technolog', 'pda']"
321,1528,"['dev', 'simul', 'distribut', 'intrus', 'detect', 'system', 'intrus', 'detect', 'id', 'attempt', 'identifi', 'unauthor', 'use', 'misus', 'abus', 'comput', 'network', 'system', 'intrus', 'sophist', 'deal', 'move', 'scope', 'id', 'need', 'aris', 'system', 'cooper', 'manag', 'divers', 'attack', 'network', 'featur', 'recent', 'attack', 'packet', 'deliveri', 'moder', 'slow', 'attack', 'sourc', 'attack', 'target', 'distribut', 'attack', 'call', 'stealthi', 'attack', 'detect', 'attack', 'deploy', 'distribut', 'idss', 'need', 'environ', 'abil', 'id', 'share', 'advanc', 'inform', 'attack', 'especi', 'import', 'research', 'id', 'model', 'exploit', 'blacklist', 'fact', 'detect', 'attack', 'base', 'slow', 'highli', 'distribut', 'packet', 'maintain', 'valid', 'blacklist', 'fact', 'knowledg', 'base', 'id', 'model', 'commun', 'idss', 'attack', 'level', 'goe', 'interact', 'threshold', 'agent', 'send', 'interact', 'messag', 'agent', 'host', 'agent', 'model', 'develop', 'interrupt', 'atom', 'expert', 'model', 'expert', 'embed', 'model', 'compon']","['dev', 'simul', 'intrus', 'detect', 'system', 'intrus', 'detect', 'id', 'attempt', 'unauthor', 'use', 'misus', 'abus', 'comput', 'network', 'system', 'intrus', 'move', 'id', 'aris', 'system', 'manag', 'divers', 'attack', 'network', 'recent', 'attack', 'deliveri', 'slow', 'attack', 'sourc', 'target', 'attack', 'stealthi', 'attack', 'attack', 'deploy', 'idss', 'environ', 'abil', 'id', 'share', 'advanc', 'inform', 'attack', 'import', 'research', 'id', 'exploit', 'blacklist', 'fact', 'attack', 'slow', 'packet', 'valid', 'blacklist', 'fact', 'base', 'id', 'model', 'commun', 'idss', 'attack', 'level', 'interact', 'threshold', 'agent', 'interact', 'messag', 'agent', 'host', 'model', 'interrupt', 'atom', 'expert', 'model', 'expert', 'model', 'compon']","['distribut', 'cooper', 'detect', 'expert', 'warn', 'intrus', 'threshold', 'id', 'intrus']"
322,1736,"['wire', 'right', 'account', 'busi', 'intellig', 'wireless', 'network', 'servic', 'provid', 'need', 'know', 'speed', 'chang', 'landscap']","['right', 'account', 'busi', 'intellig', 'wireless', 'servic', 'provid', 'speed', 'landscap']","['servic', 'intellig', 'wireless', 'provid', 'busi', 'account', 'network']"
323,1710,"['vonna', 'hbp', 'multimedia', 'learn', 'packag', 'hotel', 'budget', 'plan', 'paper', 'new', 'learn', 'packag', 'vonna', 'hbp', 'provid', 'interact', 'onlin', 'environ', 'novic', 'studi', 'practic', 'hotel', 'budget', 'plan', 'introduc', 'design', 'philosophi', 'discuss', 'thought', 'special', 'focu', 'make', 'use', 'multimedia', 'internet', 'accord', 'literatur', 'learn', 'packag', 'face', 'effect', 'deliv', 'teach', 'materi', 'research', 'indic', 'student', 'use', 'self', 'pace', 'learn', 'packag', 'score', 'higher', 'tradit', 'classroom', 'set', 'learn', 'packag', 'provid', 'differ', 'scenario', 'student', 'explor', 'practic', 'environ', 'cost', 'effect', 'systemat', 'lectur', 'current', 'learn', 'packag', 'hotel', 'educ', 'implement', 'use', 'multimedia', 'internet', 'access', 'paper', 'describ', 'new', 'learn', 'packag', 'fill', 'gap', 'vonna', 'hbp', 'requir', 'particip', 'investig', 'oper', 'budget', 'variou', 'area', 'sale', 'level', 'payrol', 'inventori', 'level', 'promot', 'strategi', 'facil', 'plan', 'eventu', 'student', 'novic', 'requir', 'practic', 'skill', 'comprehens', 'case', 'hypothet', 'hotel', 'need', 'solv', 'manageri', 'problem', 'combin', 'budgetari', 'plan', 'human', 'resourc', 'staff', 'train', 'programm', 'facil', 'mainten', 'replac', 'promot', 'scheme', 'analyt', 'tool', 'avail', 'student', 'novic', 'judg', 'appropri', 'decis', 'handl', 'constrain', 'resourc']","['vonna', 'learn', 'packag', 'hotel', 'budget', 'paper', 'new', 'learn', 'packag', 'vonna', 'hbp', 'interact', 'onlin', 'environ', 'novic', 'practic', 'hotel', 'budget', 'plan', 'design', 'philosophi', 'special', 'focu', 'use', 'multimedia', 'internet', 'literatur', 'packag', 'effect', 'materi', 'research', 'student', 'self', 'learn', 'packag', 'score', 'higher', 'tradit', 'classroom', 'learn', 'packag', 'differ', 'scenario', 'student', 'practic', 'environ', 'cost', 'effect', 'systemat', 'lectur', 'packag', 'hotel', 'educ', 'multimedia', 'internet', 'access', 'paper', 'new', 'packag', 'fill', 'vonna', 'hbp', 'particip', 'investig', 'oper', 'budget', 'variou', 'area', 'sale', 'level', 'inventori', 'level', 'promot', 'strategi', 'facil', 'student', 'novic', 'practic', 'skill', 'comprehens', 'case', 'hypothet', 'hotel', 'need', 'manageri', 'problem', 'budgetari', 'plan', 'human', 'resourc', 'staff', 'train', 'programm', 'facil', 'replac', 'promot', 'analyt', 'tool', 'avail', 'student', 'novic', 'judg', 'appropri', 'decis', 'handl', 'resourc']","['manageri', 'educ', 'vonna', 'multimedia', 'programm', 'budget', 'hotel', '(', 'teach', 'onlin', 'facil', 'environ', 'materi', 'promot', 'resourc', 'human', 'constrain', 'train', 'facil', 'payrol', 'staff', 'handl', 'packag', ')', 'interact', 'internet', 'strategi', 'mainten', 'inventori', 'plan', 'resourc', 'self', 'replac', 'hbp', 'learn', 'problem', 'pace', 'deliveri', 'sale']"
324,1668,"['elast', 'constraint', 'branch', 'wedelin', 'carmen', 'lagrangian', 'heurist', 'integ', 'program', 'personnel', 'schedul', 'wedelin', 'algorithm', 'lagrangian', 'base', 'heurist', 'success', 'use', 'carmen', 'system', 'solv', 'larg', 'crew', 'pair', 'problem', 'airlin', 'industri', 'extend', 'wedelin', 'approach', 'develop', 'implement', 'personnel', 'schedul', 'problem', 'term', 'staff', 'roster', 'problem', 'exploit', 'special', 'structur', 'problem', 'introduc', 'elast', 'constraint', 'branch', 'twin', 'aim', 'improv', 'perform', 'new', 'approach', 'make', 'column', 'gener', 'friendli', 'numer', 'result', 'approach', 'outperform', 'commerci', 'solver', 'cplex', 'difficult', 'commerci', 'roster', 'problem']","['elast', 'constraint', 'wedelin', 'carmen', 'lagrangian', 'heurist', 'integ', 'personnel', 'wedelin', 'algorithm', 'lagrangian', 'heurist', 'use', 'carmen', 'system', 'larg', 'crew', 'problem', 'airlin', 'industri', 'wedelin', 'approach', 'implement', 'personnel', 'problem', 'term', 'staff', 'problem', 'special', 'structur', 'problem', 'elast', 'constraint', 'twin', 'aim', 'perform', 'new', 'approach', 'column', 'gener', 'numer', 'result', 'outperform', 'commerci', 'solver', 'cplex', 'difficult', 'commerci', 'roster', 'problem']","['system', 'industri', 'personnel', 'algorithm', 'airlin', 'base', 'approach', 'wedelin', 'program', 'roster', 'constraint', 'staff', 'column', 'heurist', 'friendli', 'integ', 'carmen', 'gener', 'larg', 'elast', 'crew', 'problem', 'branch', 'schedul', 'pair', 'lagrangian']"
325,1476,"['perceiv', 'util', 'human', 'autom', 'aid', 'visual', 'detect', 'task', 'increas', 'use', 'autom', 'occur', 'societi', 'research', 'human', 'oper', 'underutil', 'disus', 'overli', 'reli', 'misus', 'autom', 'aid', 'parasuraman', 'riley', '1997', 'nearli', '275', 'cameron', 'univers', 'student', 'particip', 'experi', 'perform', 'examin', 'effect', 'perceiv', 'util', 'dzindolet', '2001', 'autom', 'use', 'visual', 'detect', 'task', 'compar', 'relianc', 'autom', 'aid', 'relianc', 'human', 'result', 'reveal', 'bia', 'human', 'oper', 'reli', 'self', 'report', 'data', 'indic', 'bia', 'autom', 'aid', 'human', 'aid', 'perform', 'data', 'reveal', 'particip', 'like', 'disus', 'autom', 'aid', 'disus', 'human', 'aid', 'discrep', 'account', 'assum', 'human', 'oper', 'perfect', 'autom', 'schema', 'actual', 'potenti', 'applic', 'research', 'includ', 'design', 'futur', 'autom', 'decis', 'aid', 'train', 'procedur', 'oper', 'reli', 'aid']","['util', 'human', 'aid', 'visual', 'detect', 'task', 'increas', 'autom', 'societi', 'research', 'human', 'oper', 'reli', 'misus', 'aid', 'parasuraman', 'riley', 'cameron', 'univers', 'student', 'experi', 'examin', 'effect', 'util', 'dzindolet', 'autom', 'use', 'visual', 'detect', 'task', 'compar', 'relianc', 'aid', 'relianc', 'human', 'result', 'bia', 'human', 'oper', 'self', 'report', 'data', 'bia', 'aid', 'human', 'aid', 'perform', 'data', 'particip', 'like', 'disus', 'aid', 'disus', 'human', 'aid', 'discrep', 'human', 'oper', 'autom', 'schema', 'actual', 'potenti', 'applic', 'research', 'design', 'futur', 'decis', 'aid', 'train', 'procedur', 'oper', 'aid']","['autom', 'visual', 'detect', 'task', 'decis', 'autom', 'social', 'oper', 'human', 'aid', 'process']"
326,1865,"['globalis', 'function', 'function', 'recent', 'emerg', 'peripher', 'aspect', 'financ', 'depart', 'centr', 'critic', 'organis', 'chang', 'increas', 'depend', 'activ', 'system', 'extend', 'support', 'intern', 'effici', 'organis', 'augment', 'global', 'perform', 'growth', 'wide', 'local', 'network', 'result', 'commun', 'possibl', 'possibl', 'year', 'ago', 'commerc', 'challeng', 'achiev', 'function', 'promin', 'globalis', 'modern', 'organis', 'complex', 'divers', 'electron', 'exchang', 'document', 'hackney', '2000', 'number', 'impact', 'develop', 'implement', 'solut', 'organis', 'involv', 'intern', 'trade', 'conjectur', 'function', 'critic', 'import', 'align', 'busi', 'meet', 'demand', 'global', 'competit', 'build', 'intern', 'market', 'strategi', 'creat', 'knowledg', 'base', 'commun', 'clear', 'evid', 'lead', 'improv', 'busi', 'perform', 'potenti', 'sustain', 'competit', 'advantag', 'obvious', 'true', 'advent', 'new', 'emerg', 'technolog', 'internet']","['globalis', 'function', 'function', 'peripher', 'aspect', 'financ', 'depart', 'centr', 'critic', 'organis', 'chang', 'depend', 'activ', 'system', 'intern', 'effici', 'organis', 'global', 'perform', 'growth', 'wide', 'local', 'network', 'commun', 'possibl', 'possibl', 'year', 'commerc', 'achiev', 'function', 'promin', 'globalis', 'modern', 'organis', 'complex', 'divers', 'electron', 'exchang', 'hackney', 'number', 'impact', 'develop', 'implement', 'solut', 'organis', 'intern', 'trade', 'conjectur', 'function', 'import', 'align', 'busi', 'meet', 'demand', 'global', 'competit', 'intern', 'market', 'strategi', 'knowledg', 'commun', 'clear', 'evid', 'lead', 'busi', 'perform', 'competit', 'advantag', 'true', 'advent', 'new', 'technolog', 'internet']","['trade', 'commun', 'base', 'network', 'knowledg', 'area', 'exchang', 'commerc', 'intern', 'market', 'e', 'internet', 'strategi', 'is/it', 'local', 'electron', 'function', 'globalis', 'intern', 'wide']"
